title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Персональный менеджер,АО Микрофинансовая организация KMF(КМФ),Вакансия опубликована 16 мая 2025 в Жезказгане,Не указано,"Компания KMF – лидер на рынке микрокредитования с большими планами на будущее. Мы открыли более 116 офисов, получили множество наград и активно принимаем участие в важных для экономики Казахстана событиях. Поддерживаем «зеленые технологии», спорт, предпринимательство и т.д.

Персональный менеджер – это ключевое звено, лицо Компании, движущая сила, и мы ищем сотрудника в нашу команду. Персональный менеджер – это ответственность, амбициозность и коммуникабельность. Благодаря этим качествам вы сможете многого добиться и значительно повысить свои доходы.

Что делать?

Консультировать клиентов на всех этапах сотрудничества;
Вести и увеличивать клиентскую базу;
Проводить финансовый анализ бизнеса клиентов.

В помощь прилагается:

Планшеты;
Брендированная экипировка;
Оплачиваемая сотовая связь.

Если у вас:

Высшее или средне-специальное образование;
Навыки пользователя ПК;
Желание быть лучше каждый день;",не требуется,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,16 мая 2025,https://hh.kz/vacancy/120562423,"Клиентоориентированность,Аналитическое мышление,Активные продажи,Кредитные договоры"
Главный эксперт отдела консолидации финансовой отчетности,BI Group,Вакансия опубликована 16 мая 2025 в Астане,Не указано,"Обязанности:
Подготовка консолидированной финансовой отчетности Группы по стандартам МСФО;

Анализ приобретения и слияния новых организаций для включения в периметр консолидации на предмет наличия контроля, заполнение опросников;

Формирование отчетов о финансовом положении, о прибылях и убытках, о движении денежных средств и отчета о движении капитала, со всеми дополнительными раскрытиями;

Расчет и анализ отражения нетиповых трансформационных корректировок в трансформационной таблице Группы;

Расчет элиминаций внутригрупповых транзакций, нереализованной маржи, внутригрупповых остатков и оборотов Группы;

Сопровождение внешнего аудита Группы;

Эффективное взаимодействие с внешними аудиторами и представление интересов Группы в ходе аудиторских процедур, предлагаемых корректировок, аудиторского мнения, драфта консолидированной финансовой отчетности и других вопросов;

Участие в автоматизации процесса сбора консолидированной финансовой отчетности;

Организация совместной работы направления с аналитиками по разработке ТЗ, внедрение модуля консолидации в системе 1С;

Оказание экспертной поддержки в целях контроля соблюдения стандартов МСФО;

Предоставление экспертной оценки влияния на консолидированную финансовую отчетность в вопросах по структурированию Группы;

Сотрудничество с Направлением методологии по внесению дополнений в учетную политику Группы по части обновленных стандартов МСФО, а также по разработке инструкций по расчетам отложенных налогов и дисконтированию согласно требованиям МСФО;

Регулярная оценка влияния новых стандартов, проведение и моделирование анализа чувствительности и других процедур для соответствия финансовой отчетности последним требованиям МСФО.

Требования:
Высшее профессиональное образование (бухгалтерский учет, аудит, экономика, финансы). Наличие бумаг F1-F9 международного сертификата ACCA (Association of Chartered Certified Accountant), либо в процессе обучения;
Стаж работы по специальности в областях, соответствующих функциональным направлениям должности не менее 2-3 лет;
1С Бухгалтерия, ERP, IBM Planning Analytics;
Знание Международных стандартов финансовой отчетности;
Приветствуется опыт работы в аудиторской компании.
Условия:
Стабильная оплата заработной платы, премии, бонусы;
Перспектива карьерного и личностного роста внутри Холдинга;
Насыщенная корпоративная жизнь;
Комфортабельный офис в БЦ ""Зеленый квартал""",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120611392,"МСФО,Финансовая отчетность,Консолидация международной отчетности"
Маркетинговый аналитик,АО Kolesa (АО Колеса),Вакансия опубликована 15 мая 2025 в Алматы,"от 900 000 до 1 100 000 ₸ за месяц, на руки","Kolesa Group — международная IT‑компания, строим классифайды для миллионов пользователей. Наши продукты — kolesa.kz | krisha.kz | avtoelon.uz — помогают людям и бизнесам продавать и покупать авто, недвижимость, товары и услуги.

О вакансии:

В нашу команду Аналитики, которая занимается крутыми проектами: находит точки роста продуктов, строит модели монетизации, визуализирует бизнес-показатели и конверсии, находит в данных инсайты и предлагает бизнесу решения требуется маркетинговый аналитик.

Команда состоит из крутых профессионалов, собранных из разных точек мира и ставит перед собой амбициозную задачу – построить Data Driven Company. Интересные задачи и использование передового технологического стека для аналитики и маркетинга гарантируем!

И главное, мы делаем полезные для миллионов людей, присоединяйся!

Тебе предстоит:

Помогать оптимизировать наш маркетинг. Заниматься оптимизацией и повышением эффективности компаний. Строить и улучшать воронки;

Анализировать показатели сайтов и приложений для принятия продуктовых решений;

Визуализировать данные, создавать отчеты и делать выводы;

Искать инсайты в большом объеме данных для формирования маркетинговой стратегии;

Работать с командой маркетинга, data-инженерами, продуктовыми-аналитиками;

Формулировать гипотезы, запускать A/B тесты, causal inference эксперименты и подводить итоги;

Обеспечивать качество сбора данных и активно работать с DWH-инженерами;

Использовать инструментарий ML для более глубокого понимания и решения проблем в маркетинге.

Мы ждем от тебя:

Опыт работы с SQL;

Базовый Python;

Опыт с Google-Аналитика /Firebase / Яндекс-Метрика / Яндекс-App метрика или с Базовый другими системами app/web аналитики;

Понимание роли интернет-маркетинга в digtital-компаниях.

Будет преимуществом:

Опыт работы с Python;

Опыт работы с API маркетинговых инструментов (GA, AppМетрика);

Знание и опыт работы в BI системах (мы используем Microsoft Power BI);

Опыт работы со стеком Google Cloud (наша DWH построена на Google Big Query) или другими облачными хранилищами;

Знание и навыки проведения экспериментов. A/B тесты, Causal Inference методики, бутстрап и прочее;

Большим плюсом будет релевантный опыт в отделах маркетинга;

Опыт работы с ETL и системами оркестрации (предпочтительно Airflow);

Опыт работы с Я.Директ, AdWords, Facebook/Instagram, VK, MyTarget и т.п.

Что приятного предлагаем:

Работу над продуктами, которыми пользуются 12 миллионов казахстанцев;

Работу в одном из самых масштабных проектов Казнета;

Дружную и профессиональную команду, готовую в любой момент помочь и поддержать;

Социальный пакет на выбор: медицинская страховка по VIP-пакету; услуги психолога, оплата фитнеса, услуги стоматологии, обучения, авиабилетов, компенсация дет.сада, частных школ или ГСМ;

Обучение английскому и казахскому языку;

Участие в митапах, тренингах и мастер-классах, доступ к огромной библиотеке;

Офис с современной техникой, в формате оупенспейса в центре города, доступный 24/7;

Отсутствие дресс-кода и бюрократии, свобода в реализации интересных проектов;

Поддерживаем инициативу и готовы реализовывать проекты, которых в КЗ никто не делал;

Программа релокации для иногородних сотрудников.

#referral",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,15 мая 2025,https://hh.kz/vacancy/120591580,"A/B тесты,Big Data,Google API,Яндекс.Метрика,DWH,Instagram,PowerBI,Работа с большим объемом информации,Разработка стратегии продвижения продуктов,Python,SQL,Анализ поведения пользователей,Internet Marketing"
Финансовый менеджер,ТОО Моторная компания Астана-Моторс,Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"Обязанности:
Согласование платежей и договоров на предмет экономической целесообразности;
Участие в составлении ежегодного бюджета компании;
Свод, ведение и контроль управленческой и финансовой отчетности в соответствии с политикой управляющей компании для внутренних и внешних пользователей;
Регулярное составление периодичной отчетности для Управляющего директора;
Регулярное составление план-факт анализа и мониторинг исполнения бюджета;
Работа по оптимизации внутрихолдинговых финансовых потоков, подготовка соответствующей базы документов;
Работа с ссудным портфелем компаний, входящих в Группу.
Требования:
Опыт работы по специальности не менее 3 лет;
Опыт финансового моделирования, оценки инвестиционных проектов (NPV, IRR, etc.);
Продвинутый пользователь MS Excel, 1C; Бухгалтерия 8;
Знания принципов бух учета, налогового законодательства РК;
Высокая общая профессиональная эрудиция;
Знание финансово-экономических дисциплин;
умение работать с финансовой (бухгалтерской) отчетностью, финансовыми документами, осуществлять финансовый анализ.
Условия:
Служебная мобильная связь;
Медицинское обслуживание;
Скидка на абонемент в фитнес;
Бесплатная парковка;
Материальная помощь при личных событиях;
Тимбилдинги.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120622521,"Финансовый анализ,Консолидация финансовой отчетности,Бухгалтерская отчетность,Управление финансами,Контроль ведения налоговой отчетности,Международные стандарты бухгалтерского учета,Финансовый контроль,Финансовая отчетность,Бюджетирование,1С: Предприятие 8,Финансовое планирование,Бухгалтерский учет,Работа с большим объемом информации,Анализ финансовых показателей"
Sales contract manager (Территориальный менеджер),ТОО Нестле Фуд Казахстан,Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"Компания Nestle, мировой лидер в производстве продуктов питания, ищет Sales contract manager в г. Алматы.

Ты будешь:

заниматься выполнением плановых ключевых показателей по объему продаж, дистрибуции и прибыльности;
воплощать Стандарты Мерчандайзинга Компании на закрепленной территории;
регулярно проводить анализ качественных и количественных показателей для формирования дальнейших действий;
давать рекомендации и контролировать дистрибьютора по стандартам Компании, стратегии развития и выполнению KPI;
проводить еженедельные встречи с торговой командой;
посещать торговые точки совместно с торговой командой дистрибьютора на предмет соблюдения стандартов и эффективности оказываемых услуг;
заниматься проведением аудиторного и «полевого» обучения команды дистрибьютора.

Мы ожидаем:

навыки ведения успешных переговоров и успешной презентации;
знание Клиентов с точки зрения особенностей рынка, текущей ситуации, результатов и стратегии развития;
знание и навыки эффективных продаж;
базовые знания и навыки финансового анализа (прибыль на инвестируемый капитал (ROI), прибыльность клиента);
отличные коммуникационные способности и навыки эффективно строить личные отношения между подразделениями, как внутри, так и вне компании Nestlé;
способность к самостоятельной работе;
опыт работы в постоянно меняющейся обстановке, в том числе кризисных и стрессовых ситуациях;
умение работать в кросс-функциональных командах;
способность решать новые нестандартные задачи.

Мы предлагаем:

возможность лидировать уникальные проекты в области продаж;
дружелюбная атмосфера и культура открытости к новым идеям;
официальное оформление в соответствии с законодательством РК;

привлекательный социальный пакет (ДМС, страхование жизни, дотация на питание, оплата услуг мобильной связи, корпоративный автомобиль и предоставление других льгот в соответствии с правилами компании);

уютное офисное пространство, оснащенное всем необходимым в г. Алматы.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,16 мая 2025,https://hh.kz/vacancy/120626788,Не указано
Финансовый менеджер,ИП CAREER.KZ,Вакансия опубликована 16 мая 2025 в Шымкенте,"от 700 000 ₸ за месяц, на руки","Обязанности:

Финансовое планирование и бюджетирование:

Подготовка годового и месячного бюджета

Сравнение фактических доходов и расходов с планом

Анализ и планирование капитальных вложений

Управление денежными потоками (Cash Flow):

Ежедневный контроль поступлений и расходов денежных средств

Формирование финансовых резервов

Контроль баланса между наличностью и счетами

Отчетность и аналитика:

Подготовка финансовой отчетности (баланс, отчет о прибылях и убытках, отчет о движении денежных средств)

Мониторинг ключевых показателей эффективности (KPI)

Подготовка аналитических отчетов для руководства.

Налоговое планирование и контроль:
Отслеживание изменений в налоговом законодательстве
Требования:

Высшее экономическое/финансовое образование

1С, ERP, СRM

Умение строить финансовые модели (бизнес плана)

Знание налогового кодекса, законодательства

Знание языков: русский/казахский (обязательно)

Условия:
Официальное трудоустройство в рамках ТК РК
график работы: 5/2, с 09-00 до 18-00
Заработная плата + KPI,
13 я зарплата или премия по итогам финансового года (1-3 млн)
Курорты местные, мат помощи по семейным обстоятельствам, абонемент на фитнес клуб частично или полное.",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120624981,"Финансовый анализ,Формирование аналитической отчетности,План-факт анализ,Аналитическое мышление,Управленческая отчетность,Финансовая отчетность,Экономический анализ,Оптимизация налогообложения,Финансовое моделирование"
"Специалист по тендерам (госзакупки, самрук)",ИП Метеркулова М.Е.,Вакансия опубликована 15 мая 2025 в Алматы,"от 250 000 до 600 000 ₸ за месяц, на руки","Наша компания уже более 10 лет занимается оптовой поставкой автозачастей по тендерам.

Обязанности:

Мониторинг сайтов Государственных закупок, закупок фонда Самрук Казына, закупок Недропользователей по автозачастям
Расчет тендеров по автозачастям
Вести деловой диалог и переписку с заказчиком и поставщиком
Согласование, подача заявок, ценовых предложений, дополнений заявок
Обжалование протокола допуска, итогов (в случае необходимости)
Заключение договоров и дальнейшее полное сопровождение выигранного тендера, от закупа ТРУ до получением оплаты от заказчика
Работа с транспортными, логистическими компаниями
Финансовый анализ, отчетность по исполненным договорам
Отслеживание изменений в правилах и стандартах закупок
Требования:
Опыт работы не менее 2 лет
Внимательность, исполнительность, коммуникабельность
Свободное владение русским и казахским языками (разговорный)
Полное знание законов Государственных закупок и стандартов закупочной деятельности фонда Самрук Казына
Свободное владение функционалом порталов
Условия:
Высокая и своевременная заработная плата (Сумма зависит от опыта работы)
Полный рабочий день (с 9 ч. до 18 ч.)
Нет дистанционной (удаленной) работы. Работа только в офисе
Обязательно иметь опыт в тендерах со стороны поставщика",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 9,Формат работы: на месте работодателя,15 мая 2025,https://hh.kz/vacancy/120294772,"Тендеры,Участие в Тендерах,подготовка документов для участия в тендерах,Проведение тендеров,Государственные закупки,Русский язык,Казахский язык,Финансовый анализ,Закупки"
Digital Support Executive,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"Одна из ведущих международных FMCG компании ищут специалиста на позицию Digital Support Executive для поддержки и развития цифровых решении

Обязанности:

Администрирование и сопровождение Telegram-бота для розничных партнеров.

Оперативная поддержка пользователей: анализ и решение технических запросов.

Тестирование новых функций и обеспечение корректной работы сервиса.

Взаимодействие с внутренними командами и разработчиками для оптимизации продукта.

Подготовка регулярной отчетности, аналитика пользовательского опыта и функционала.

Требования:

Опыт в сфере технической поддержки или IT-администрирования.

Уверенное владение Excel; знание Power BI будет преимуществом.

Базовое понимание скриптов и инструментов автоматизации — как плюс.

Английский язык — уровень не ниже Intermediate (рабочая переписка, техническая документация).

Будет преимуществом:

Опыт работы в международной компании.

Участие в запуске цифровых продуктов или сервисов.

Мы предлагаем:

Работу в стабильной международной компании.

Участие в развитии инновационных digital-инструментов.

Возможности профессионального роста и обучения.

Конкурентоспособный компенсационный пакет.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120629254,Не указано
Devops инженер (Middle+/Senior),ТОО Elite Business Group,Вакансия опубликована 16 мая 2025 в Астане,Не указано,"Обязанности:

Разработка и сопровождение CI/CD-пайплайнов (GitLab CI, GitHub Actions, Jenkins и др.).
Автоматизация развёртывания и управления инфраструктурой (Terraform, Ansible, Helm и пр.).
Мониторинг и логирование систем (Prometheus, Grafana, ELK/EFK, Loki, Sentry).
Работа с облачными и on-prem средами (AWS, GCP, Azure, Kubernetes, Docker).
Участие в обеспечении отказоустойчивости, масштабируемости и безопасности инфраструктуры.
Настройка и сопровождение систем резервного копирования и восстановления.
Взаимодействие с командами разработки и QA: помощь в отладке, развертывании и сопровождении окружений.
Участие в реагировании на инциденты, устранение узких мест, проведение RCA
Требования:
Опытный пользователь ОС на базе Linux
Опыт администрирования ОС Linux и Windows
Опыт администрирования Active Directory: настройка групповых политик(GPO), управление правами пользователями
Базовые знания работы сетей. IP адресация, статическая маршрутизация, модели ISO OSI, TCP
Опыт работы с web-сервисами Apache и Nginx
Опыт работы с сетевым оборудованием MikroTik
Опыт работы с SQL и NoSQL
Знание в области BigData: Hadoop, HBase, Kafka, Zookeeper
Опыт работы с системами контейнеризации и виртуализации QEMU KVM, Docker, k8s
Внедрение автоматизации процессов
Мониторинг работы продукта после релиза
Опыт с системой логирования Greylog
13 Опыт настройки и работы с системой мониторинга Zabbix",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: гибрид,16 мая 2025,https://hh.kz/vacancy/120610911,Не указано
Java Backend Developer (Middle/Middle+/Senior),Частная компания Akhter Studios Ltd.,Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"Ищем Java Backend Developer уровня Middle/Middle+/Senior в проект по развитию внутренней HRM-системы для FinTech-компании. Проект рассчитан до конца 2025 года.

Формат — онлайн. Полный рабочий день.

Чем предстоит заниматься:
Разработка и доработка backend-части новых и существующих модулей;
Работа с микросервисной архитектурой;
Интеграция с внешними сервисами через Kafka;
Работа с БД (PostgreSQL, MongoDB, MySQL);
Участие в процессах CI/CD и контейнеризации (Docker, Kubernetes);
Взаимодействие с командой аналитиков, QA и DevOps.
✅ Что важно знать и уметь:
Must-have:
Уверенный опыт с Java и Spring Boot;
Отличное понимание Kafka — обязательно;
Знание Redis, Docker, Kubernetes;
Опыт работы с СУБД: PostgreSQL, MySQL, MongoDB — на хорошем уровне;
Знакомство с ELK — будет плюсом.
Nice-to-have:
Опыт интеграции с государственными информационными системами;
Опыт работы в распределённых командах.
Что мы предлагаем:
Прозрачные процессы, трекинг в Jira, документация в Confluence.
Поддержка при онбординге, регулярные стендапы и код-ревью.
Возможность продолжить сотрудничество в других проектах.
Доступ к системе ""COM"" — бонусы по итогам проекта.
Адекватный менеджмент, дружелюбная команда и живой рост.",3–6 лет,"Полная занятость
Возможно временное оформление",График: 5/2,Рабочие часы: 8,Формат работы: удалённо,16 мая 2025,https://hh.kz/vacancy/120620088,"Java,Spring Boot,Apache Kafka,Redis,PostgreSQL,MongoDB,Kubernetes,ELK,Docker"
Финансовый аналитик/внутренний аудитор,ИП МИРЗАХМЕТОВА А К,Вакансия опубликована 16 мая 2025 в Астане,Не указано,"Полная занятость, график 5/2

Наша компания предоставляет консалтинговые услуги по размещению ценных бумаг на бирже. В связи с дальнейшим развитием нам в команду требуется Финансовый аналитик/ внутренний аудитор.

Ты получишь колоссальный опыт в динамично-растущей компании с дружным и молодым коллективом!

Обязанности:

● Проведение внутренних проверок (финансовых, операционных и др.)

● Анализ доходов, расходов, прибыли и ликвидности

● Контроль за исполнением бюджета и оптимизация затрат

● Управление денежными потоками и банковскими операциями

● Моделирование финансовой модели

Требования:

● Опыт в сфере финансов обязателен

● Знание и работы в excel ( фин моделирование)

● Быть максимально общительным / многозадачным сотрудником!

● Быть честным / целеустремлённым / результативным

● Знание Английского языка

Условия:

● График 5/2 с 9:00ч до 18:00ч

● Прозрачная и понятная система оплаты

● Работа в центре города / со всеми условиями

● Дружная и сильная команда / все условия для твоего роста

Если тебя заинтересовала данная вакансия и ты хочешь быть частью нашей команды, то отправь презентацию о себе и распиши почему я должен принять именно тебя???",1–3 года,"Полная занятость
Стажировка",График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120635465,"Финансовый анализ,Английский язык,Финансовое моделирование,План-факт анализ,Финансовый контроль,Английский — B1 — Средний"
Менеджер / ассистент менеджера по работе с клиентами,АО Дочерний Банк Казахстан-Зираат Интернешнл Банк,Вакансия опубликована 16 мая 2025 в Атырау,Не указано,"Обязанности:

- открытие счетов ФЛ/ЮЛ

- открытие депозитов ФЛ/ЮЛ

- консультации по продуктам банка

- прием заявок на кредит и подготовка всех документов для проведения фин. анализа (ЮЛ)

- прием заявок на кредит и подготовка всех документов для скоринга (ФЛ)

- выполнение всех процедур, связанных с выдачей займов (подготовка ДБЗ/ГСБЗ/ипотечных договоров/гарантий)

- прием и контроль правильности формирования платежных документов)

Требования:

- высшее/н.высшее экономическое, финансовое образование;

- опыт работы по специальности не менее 1 года;

- навыки коммуникации

- дисциплинированность",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,16 мая 2025,https://hh.kz/vacancy/120614208,Не указано
Менеджер по продажам,"SANY KAZAKHSTAN - Генеральное Представительство SANY HEAVY MACHINE CO., Ltd в Казахстане",Вакансия опубликована 16 мая 2025 в Алматы,"от 400 000 до 700 000 ₸ за месяц, на руки","Обязанности:
Осуществление продажи землеройных и погрузочных машин SANY
Активный поиск и привлечение клиентов для продажи спецтехники.
Увеличение доли рынка компании на вверенной территории
Выполнение планов продаж, анализ и планирование продаж
Осуществление поиска новых клиентов на закреплённой территории.
Поддержка контактов с имеющимися клиентами.
Осуществление поездок по регионам для встречи с потенциальными клиентами.
Обеспечение высокого уровня обслуживания заказчиков
Составление, ведение и обновление баз данных по продажам.
Участие в выставках и подготовка презентации.
Составление отчётов о своих клиентов с подробностями по требованию руководства.
Проведение сравнительного анализа деятельности конкурентов, долю их продукции на рынке
Ведение отчётности в CRM системе.
Сопровождение заказчиков с момента заключения сделки до момента отгрузки продукции и получения обратной связи
Контроль за сроками оплаты договоров рассрочки.
Требования:
Знание строительного, дорожного или горного направления бизнеса.
Наличие высшего или средне специального образования,
Опыт работы представителем по продажам спецтехники (желательно)
Навыки делового общения, психологии деловых отношений
Знание техники продаж, воронки продаж, психологии продаж;
Отличные навыки коммуникации, презентации, навыки ведения переговоров
Готовность к деловым поездкам и командировкам не менее 50% рабочего времени.
Условия:
Работа в крупной международной компании
Работа разъездного характера, командировки по регионам
Место работы г. Алматы, г. Астана
Возможности профессионального развития и карьерного роста,
Компания предоставляет корпоративный ноутбук, оплачиваемую корпоративную связь;",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120452208,"B2B Продажи,Поиск и привлечение клиентов,Активные продажи,Заключение договоров,Навыки продаж,Телефонные переговоры,Аналитика продаж,Планирование продаж,Анализ конкурентной среды,Теплые продажи,Консультирование клиентов,Мониторинг рынка,Холодные продажи,Английский — A2 — Элементарный"
Бухгалтер по банковским операциям,ТОО AvtoMarketAlmaty,Вакансия опубликована 16 мая 2025 в Актобе,Не указано,"Обязанности бухгалтера по разносу банка:

1. Разнесение банковских выписок по счетам в бухгалтерской программе (например, 1Ст.п.).

2. Сверка банковских операций с первичными документами (платежками, приходами/расходами, актами и т.д.).

3. Контроль поступления и списания денежных средств на расчетных счетах.

4. Учет платежей поставщикам и от покупателей.

5. Формирование и отправка платежных поручений в систему интернет-банкинга (если входит в обязанности).

6. Контроль за остатками денежных средств на счетах.

7. Сверка расчетов с контрагентами.

8. Подготовка отчетов по банковским операциям для главного бухгалтера или финансового отдела.

9. При необходимости – участие в инвентаризациях, проверках и аудите.




⸻




Требования к кандидату:

• Образование: средне-специальное или высшее бухгалтерское/экономическое.

• Уверенное владение бухгалтерскими программами (1С:Бухгалтерия

• Внимательность, ответственность, аккуратность в работе с цифрами.

• Понимание основ бухгалтерского и налогового учета.




⸻




Условия:

• График работы: 5/2, с 9:00 до 18:00

• Оформление по Трудовому кодексу (официальная зарплата).

• Заработная плата: фиксированная часть + бонусы

• Перспектива карьерного роста (до финансового менеджера или главного аналитика).",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120446314,"1C: Бухгалтерия,Банк"
