title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills,salary_range,published_date_dt
Координатор отдела по развитию дистрибуции,ТОО Carlsberg Kazakhstan,Алматы,Не указано,"С 1 января 2026 года Carlsberg становится официальным боттлером безалкогольных напитков PepsiCo в регионе.

Присоединяйся к масштабному проекту и участвуй в запуске нового производственного направления мирового уровня!

Обязанности:

Документооборот и административная поддержка:

Ведение договоров, коммерческих предложений и служебных записок;

Контроль сроков согласования и подписания документов;

Взаимодействие с бухгалтерией по вопросам оплат, компенсаций, авансовых отчетов;

Организация встреч, мероприятий и ведение протоколов для отдела RTM.

Аналитика и отчётность:

Ведение и обновление баз данных по торговым точкам, дистрибьюторам и ключевым партнерам;

Подготовка отчетов, презентаций и других материалов для руководства;

Контроль выполнения задач и проектов, отслеживание дедлайнов, подготовка статусов.

Коммуникации и координация:

Взаимодействие с региональными командами, дистрибьюторами и внешними партнерами;

Координация внутренних и внешних процессов, сопровождение проектов RTM;

Замещение специалиста отдела на время отпуска.

Требования:

Высшее образование (маркетинг, экономика, менеджмент);
Опыт работы от 1 года в маркетинге или продажах в сегменте FMCG;

Уверенное владение Excel (сводные таблицы, фильтры, базовая аналитика);

Навыки подготовки презентаций и аналитических отчетов;

Опыт работы с большим объемом данных и документооборотом;

Английский язык — не ниже уровня Intermediate (деловая переписка, чтение документов);

Внимательность, организованность, умение работать в режиме многозадачности.",1–3 года,"Полная занятость
Возможно временное оформление",График: 5/2,8,Не указано,14 мая 2025,https://hh.kz/vacancy/120529612,Не указано,Не указано,2025-05-14
"Главный риск менеджер, Управление андеррайтинга проектов МСБ",АО Jusan Bank,Алматы,Не указано,"Обязанности:
Анализ и обработка предоставленных документов/ информации для обработки и возможности принятия решения по Проекту;
Проведение оценки рисков по рассматриваемым Проектам;
Осуществлять контроль за соблюдение ВД Банка и Законодательства РК/ проверка клиентов в списках и реестрах;
Работа с дочерними организациями.
Требования:
Высшее экономическое/ финансовое, физика -математическое образование;
Знание Законодательства Республики Казахстан, регламентирующего банковскую деятельность, МСФО (IFRS) 9;
Наличие опыта работы с финансовым анализом по форме EБPP и анализом обще установленной формы отчетности/ умение работать с внутренними документами Банка;
Опыт работы - не менее 2 лет в области кредитования МСБ и КБ.

Условия:

Ежеквартальные премии;
Корпоративные предложения по фитнесу;
Корпоративные скидки на онлайн обучение в Skyeng для вас и ваших близких;
Бесплатная подписка на онлайн библитеку «Альпина Паблишер»;
Приятная рабочая атмосфера в современном офисе в деловой части города;
Возможность строить карьеру в одном из крупнейших банков Казахстана.",3–6 лет,Полная занятость,График: 5/2,8,Не указано,15 мая 2025,https://hh.kz/vacancy/120566973,Не указано,Не указано,2025-05-15
Backend Developer (.NET),Andersen,Алматы,Не указано,"Andersen, an international IT company, invites a Backend Developer (.NET) to work on a large-scale project for one of our US customers.

The customer is a global leader in providing critical information, analytics, and solutions for major industries and markets that drive economies worldwide. The company offers next-generation insights and analytics to customers in business, finance, and government. It was recognized by Forbes and has been featured on several of their lists, including the World's Best Management Consulting Firms.

The project is an AI-powered software platform designed for engineering teams to enhance research, innovation, and decision-making.

Responsibilities:

Designing, developing, and maintaining microservices and frameworks as part of enterprise-level software applications.
Collaborating with development teams, IT, and project stakeholders to implement complex business solutions.
Building scalable and high-performance web-based applications using .NET Core and C#.
Contributing to the continuous improvement of development practices and processes.
Participating in code reviews and ensuring adherence to best practices in software development.

Must-haves:

Experience in product development, with focus on .NET, for 5+ years.
Strong experience with .NET Core/.NET Framework and C#.
Experience with ASP.NET Core and ASP.NET MVC/Web API.
Hands-on experience with Entity Framework.
Proficiency with relational databases.
Solid understanding of OOP, SOLID principles, and common design patterns.
Strong analytical and problem-solving skills.
Good communication skills, self-motivation, and the ability to work effectively with minimal supervision.
Level of English – from Intermediate+ and above.

Nice-to-haves:

Front-end development experience (JavaScript/TypeScript, Angular).
Familiarity with SQLite and ElasticSearch.
Experience with cloud platforms, preferably Azure or AWS.
Experience with Microsoft Azure DevOps Software.

Reasons why this job would be interesting to you:

Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc..
The opportunity to change the project and/or develop expertise in an interesting business domain.
Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant.
Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee.
The opportunity to earn up to an additional 1,000 EUR per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities.
Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated.
Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies).
Certification compensation (AWS, PMP, etc).
Referral program.
English courses.
Private health insurance and compensation for sports activities.

Join us!

Your personal data is protected in accordance with GDPR regulations. Learn more: https://andersenlab.com/privacy-policy",более 6 лет,Полная занятость,График: 5/2,8,Удалённо,15 мая 2025,https://hh.kz/vacancy/120564841,Не указано,Не указано,2025-05-15
Generative AI for Software Development (Tech Orda Voucher),"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Шымкент,Не указано,"Start your journey in IT with EPAM's industry experts! The training cost is fully covered by the Tech Orda program voucher worth 400,000 tenge, with partial funding provided by EPAM.

To get into the program, you need to undergo a preliminary competitive selection process.

The Generative AI for Software Development program equips you with skills to integrate large language models (LLMs), AI agents, and copilot tools across the software development lifecycle to boost productivity and innovation.

Requirements:
Knowledge of English: B2 (Upper-Intermediate) or higher.
Knowledge of a Modern Programming Language (Java / JS / Python / C#).
Compliance with the requirements of Tech Orda
Experience in IT 2+.
Uploaded self-presentation video.
Uploaded CV.

What you will gain from this program:
Understand the foundations of large language models (LLMs) – explore how they work and apply them to real-world development tasks.
Design effective prompts – learn prompt engineering techniques to guide AI models toward accurate and helpful responses.
Implement retrieval-augmented generation (RAG) – combine AI models with external data sources to boost relevance and performance.
Use AI copilots in development workflows – accelerate coding with tools like GitHub Copilot and EPAM AI/Run.
Leverage AI agents in software projects – automate routine tasks and enhance productivity through intelligent assistants.
Apply AI-powered testing and quality assurance – improve software reliability and performance with smart automation.
Utilize AI in project management – enhance planning, forecasting, and delivery using predictive analytics.
Follow ethical and secure AI practices – ensure responsible AI integration and mitigate potential risks.
Integrate AI into CI/CD and DevOps – streamline software delivery pipelines using intelligent tools.
Stay ahead of future AI trends – anticipate and adapt to evolving technologies in AI-assisted software development.

Benefits of our program:
Fundamental knowledge of Generative AI for Software Development. The course covers a wide range of essential topics, providing you with a comprehensive understanding of how to apply AI across the entire software development lifecycle.
Best engineering practices. You will practice and apply skills that meet up-to-date industrial standards alongside EPAM's leading experts.
Hands-on experience. We emphasize practical learning by providing hands-on exercises and real-world scenarios.",1–3 года,Частичная занятость,Не указано,Не указано,Удалённо,14 мая 2025,https://hh.kz/vacancy/120554267,Не указано,Не указано,2025-05-14
International financial advisor / Независимый финансовый консультант,Anderida Financial Group,Алматы,"от 6 000 до 14 000 $ за месяц, на руки","Anderida Global — международная финансовая компания, резидент Международного финансового центра Астаны (МФЦА), команда из 100+ финансовых советников с клиентской базой в 46 странах от Латинской Америки до Новой Зеландии.

ГЛОБАЛЬНАЯ КАРЬЕРА НОВОГО УРОВНЯ

Независимый финансовый консультант в международной среде — это элитная интеллектуальная практика без границ. Вы строите собственный консалтинговый бизнес, работая с состоятельными клиентами по всему миру и используя глобальную финансовую инфраструктуру.

ИДЕАЛЬНЫЙ КАНДИДАТ

Мы приглашаем присоединиться к нам:

Профессионалов из международных финансовых институтов, ищущих свободы от корпоративных ограничений
Частнопрактикующих консультантов, юристов и коучей, стремящихся расширить свою продуктовую линейку
Специалистов из Big4 и консалтинговых компаний, желающих построить собственную практику
Экспатов и международных предпринимателей, обладающих доступом к премиальной аудитории
И любых других пассионарных людей, стремящихся работать из любой точки мира в интеллектуальной и высокодоходной сфере

ВАШИ ПРЕИМУЩЕСТВА

Истинная географическая независимость. Работайте из любой точки мира, выстраивая график в соответствии с вашим lifestyle-дизайном.
Доступ к глобальным финансовым рынкам. Используйте возможности ведущих мировых финансовых центров, включая МФЦА, для создания уникальных стратегий для клиентов.
Долгосрочные международные связи. Становитесь частью глобального сообщества финансовых профессионалов с доступом к международной экспертизе.
Построение международного личного бренда. Формирование репутации в качестве эксперта по финансовым стратегиям с международным признанием.

ПОДДЕРЖКА МИРОВОГО УРОВНЯ

AI-инфраструктура. Революционные технологии искусственного интеллекта автоматизируют рутинные процессы — от создания документов до финансового анализа, доступные на любом языке 24/7.
Интернациональная команда экспертов. Персональный бизнес-наставник и доступ к специалистам по международным финансовым продуктам для совместного обслуживания ваших клиентов.
Global Knowledge Hub. Постоянно обновляемая экосистема знаний с аналитическими материалами от экспертов из ведущих финансовых центров мира.
Интеграция в международное сообщество. Профессиональное развитие в группе консультантов со схожими целями (5-15 человек) и в рамках глобальной команды Anderida.
Эффективный Back Office. Полное административное и юридическое сопровождение, освобождающее вас от бумажной работы и позволяющее фокусироваться на клиентах.

МЕЖДУНАРОДНАЯ ПРОДУКТОВАЯ ЛИНЕЙКА

Глобальные инвестиционные стратегии с использованием нашей AI-платформы AFGate.
Уникальные инвестиционные возможности в различных юрисдикциях через ведущие международные брокерские платформы (Exante, Freedom Finance и др.)
Блокчейн стратегии и построение персональной инфраструктуры для инвестора «под ключ»
Премиальные международные страховые и пенсионные решения от элитных финансовых институтов (Investors Trust, Hansard Global, International Assurance Ltd. и пр.)
Комплексное структурирование активов с поддержкой международной юридической команды.
Эксклюзивная зарубежная инвестиционная недвижимость в локациях с наибольшим потенциалом (Мексика, США, Индонезия, Вьетнам и пр.)
Миграционные услуги высокого уровня — от получения статуса резидента МФЦА до программ ПМЖ и гражданства через инвестиции.

ПРОЦЕСС ОТБОРА И ИНТЕГРАЦИИ

Мы создаем глобальную сеть профессионалов высочайшего уровня:

AI-интервью с нашим рекрутером Анной (20-30 минут)
Встреча-знакомство с будущим бизнес-наставником
Разработка индивидуальной стратегии развития международной практики

Станьте архитектором глобальной финансовой практики и присоединитесь к международной элите независимых советников. С Anderida Global вы обретете интеллектуальную, финансовую и географическую свободу, помогая клиентам по всему миру строить будущее своего благосостояния.

Anderida Global — официальный резидент Международного финансового центра Астаны (МФЦА)",3–6 лет,Полная занятость,График: 5/2,8,Удалённо,14 мая 2025,https://hh.kz/vacancy/120545298,Не указано,6000-14000 $,2025-05-14
Финансовый менеджер,ТОО ЧАСТНАЯ КОМПАНИЯ EA GROUP HOLDING LTD.,Алматы,Не указано,"Основные обязанности:

Ежемесячное составление финансовой отчетности на базе данных 1С по 3-4 компаниям.

Участие в операционной работе компаний в роли финансового менеджера.

Составление бюджета и контроль за его исполнением.

Аналитика по проектам.

Требования к квалификации:

Высшее образование (предпочтительно в области финансов)

Продвинутый пользователь MS Office, 1C 8:3, знание Power BI приветствуется.

Навык получения данных из 1С и обработка данных в excel.

Умение составлять 4 формы финансовый отчетности.

Знание МСФО приветствуется.

Условия:

Конкурентоспособная заработная плата и бонусная система по результатам работы.

Работа в небольшой и высокопрофессиональной команде.

Социальный пакет на выбор: добровольное медицинское страхование, корпоративная скидка годового абонемента в спортивный зал, оплата чек-апа
Корпоративная скидка в размере 70% на услуги сервиса психологической поддержки
Компенсация 70% стоимости корпоративных обедов

Современный офис в деловом центре г. Алматы

Возможность карьерного развития в международной инвестиционной инфраструктуре",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,14 мая 2025,https://hh.kz/vacancy/120537469,Не указано,Не указано,2025-05-14
Бизнес-аналитик в Казначейство,АО Jusan Bank,Алматы,Не указано,"Обязанности:

Оптимизации и автоматизации процессов Казначейства;
аналитики деятельности и прогнозирования расчетов;
осуществляет организацию и ведение в АБИС Банка карточек финансовых институтов;
осуществляет организацию и участие в разработке оптимальных тарифов для банков-контрагентов на основе анализа рынка и мониторинга тарифов других финансовых институтов;
анализ и выявление бизнес-проблем УФИ и Казначесйства.

Требования:

Образование: Высшее финансовое + информационные технологии;
опыт работы на аналогичной позиции 3 года и более;
знания английского языка, основы фондового и валютных рынков;
знания языка программирования Python, Power BI, умение писать макросы в Excel.

Условия:

Ежеквартальные премии;

корпоративные предложения по фитнесу;

корпоративные скидки на онлайн обучение в Skyeng для вас и ваших близких;

бесплатная подписка на онлайн библитеку «Альпина Паблишер»;

приятная рабочая атмосфера в современном офисе в деловой части города;

возможность строить карьеру в одном из крупнейших банков Казахстана.",3–6 лет,Полная занятость,График: 5/2,8,Не указано,14 мая 2025,https://hh.kz/vacancy/120537345,Не указано,Не указано,2025-05-14
ML Engineer,"GuardinAI, Inc",Алматы,Не указано,"We are seeking a highly motivated and skilled Machine Learning Engineer to join our team

focused on training and deploying machine learning models and fine-tuning large language

models (LLMs). This role will be central to developing efficient, scalable, and domain-specific

ML/LLM solutions that power our AI products.

Responsibilities:

• Design, implement, and optimize training pipelines for small-scale machine learning models

(e.g., decision trees, gradient boosting, small neural nets, CNN).

• Fine-tune large pre-trained language models (e.g., LLaMA, Mistral, Qwen, GPT) for specific

tasks using supervised learning.

• Conduct dataset preparation, preprocessing, and augmentation for both small and large

models.

• Perform hyperparameter tuning and model evaluation using appropriate metrics.

• Monitor and optimize model performance, inference speed, and memory footprint.

• Contribute to internal tools and libraries that streamline ML experimentation and deployment.

Requirements:

• Strong programming skills in Python and experience with ML frameworks like PyTorch,

HuggingFace Transformers, or scikit-learn.

• Experience in training and fine-tuning large language models using modern toolkits (e.g.,

PEFT, DeepSpeed, FSDP).

• Familiarity with distributed training, mixed-precision training, and checkpoint management.

• Solid understanding of ML fundamentals, including model selection, training/validation

workflows, and performance evaluation.

• Hands-on experience with data handling, feature engineering, and synthetic data generation.

• Working knowledge of experiment tracking tools (Weights & Biases).

• Familiarity with cloud environments (AWS, GCP, Azure) or on-premise GPU clusters.

• Strong problem-solving skills and ability to work independently in a fast-paced environment.

Nice to Have:

• Experience with retrieval-augmented generation (RAG), prompt tuning, or instruction tuning.

• Exposure to quantization and model compression techniques.• Experience with deploying ML models using APIs or serving frameworks (e.g., FastAPI, Triton

Inference Server).",3–6 лет,"Полная занятость
Возможно временное оформление",График: 5/2,7,Гибрид,14 мая 2025,https://hh.kz/vacancy/120522631,Не указано,Не указано,2025-05-14
Project Manager,ТОО Butterfly Effect,Астана,Не указано,"IT-компания 7Generation GROUP ищет сотрудника, который готов стать частью дружной команды.

Обязанности:

Управление полным циклом разработки программного продукта;
Координация работы команды: разработка, тестирование, аналитика, DevOps;
Организация Agile-процессов (Scrum): планирование, ежедневные стендапы, ретроспективы;
Ведение задач и контроль сроков в системе управления проектами;
Взаимодействие с внутренними и внешними стейкхолдерами;
Подготовка отчетности, управление рисками и изменение планов при необходимости.
Требования:
Опыт управления IT-проектами: от 6 лет, с опытом работы управления проектами в разработке программных продуктов, желателен опыт интеграций с информационными системами государственных органов;
Управление командой и проектами: навыки планирования, постановки задач, контроля сроков и работы с межфункциональными командами (разработчики, аналитики, дизайнеры);
Навыки разработки требований и технической документации: формирование ТЗ, пользовательских историй, сценариев тестирования.
Условия:
Английский и Казахский языки: бесплатно и удобно, прямо внутри компании;
Заботимся о форме и здоровье: компенсируем фитнес и медицинские услуги;
Мы за активный отдых: футбол, баскетбол, яркие летний и зимний корпоративы;
Корпоративная библиотека для поиска идей и решения рабочих задач;
Настольный теннис в офисе для коротких перерывов и заряда энергией.",более 6 лет,Полная занятость,График: 5/2,8,Не указано,14 мая 2025,https://hh.kz/vacancy/120518320,Не указано,Не указано,2025-05-14
Backend-разработчик (Python),NEU LTD (RE/MAX Kazakhstan),Алматы,Не указано,"Мы команда, создающая AI-решения для автоматизации бизнес-процессов. Наш первый продукт - рекрутер на основе искусственного интеллекта. Наша миссия - делать технологии доступными и полезными для бизнеса, автоматизировать рутинные задачи и эффективно управлять процессами с помощью AI.

Чем предстоит заниматься:

Разрабатывать и поддерживать backend-логику платформы на FastAPI.
Интегрировать и взаимодействовать с внешними API (WhatsApp Business API, OpenAI API, Headhunter API)
Работать с базами данных PostgreSQL и MongoDB (оптимизация запросов, проектирование схем данных)
Организовывать асинхронную обработку задач с помощью Celery и Redis
Писать unit и интеграционные тесты (pytest, httpx)
Поддерживать и развивать микросервисную архитектуру проекта
Настраивать и сопровождать процессы CI/CD

Что мы ожидаем от кандидата:

Опыт коммерческой разработки на Python от 2-х лет
Знание и опыт работы с FastAPI, понимание принципов REST API
Практический опыт интеграции сторонних сервисов и API
Уверенное владение SQL
Опыт работы с Celery, Redis
Умение писать чистый, поддерживаемый и тестируемый код
Опыт написания unit и интеграционных тестов с использованием pytest и httpx
Понимание принципов микросервисной архитектуры
Навыки работы с CI/CD инструментами (GitLab CI, GitHub Actions)
Ответственность, инициативность, желание развиваться и учиться новому

Будет плюсом:

Знание основных принципов и инструментов DevOps

Приветствуется наличие pet-проектов, GitHub или примеров реализованных решений

Условия работы: Почему стоит работать с нами?

Видишь результат своей работы: твоя работа реально влияет на продукт и пользователей
Работаешь с новыми технологиями и AI: мы открыты к экспериментам
Никакой бюрократии: только честные и понятные процессы
Растешь вместе с проектом: развивайся как специалист
Работаешь в комфортной атмосфере с адекватной командой
Уровень зарплаты обсуждаем индивидуально: зависит от твоего опыта и вклада",1–3 года,Полная занятость,График: 5/2,8,На месте работодателя,14 мая 2025,https://hh.kz/vacancy/120512718,Не указано,Не указано,2025-05-14
Кредитный Эксперт,АО МФО ОнлайнКазФинанс (ТМ Solva),Алматы,Не указано,"С чем предстоит работать:
Работа выездная, не офисная, необходим выезд на место бизнеса для рекламы и привлечения (работа ""в поле"" - ТД, рынки, базары - где размещен Малый и Средний бизнес)
На постоянной основе проводить прямую рекламу кредитных продуктов для привлечения клиентов субъекта МСБ;
Осуществлять подробную консультацию потенциальных клиентов субъекта МСБ по условиям кредитования для выбора условий продукта, соответствующего их потребностям;
Проводить предварительную классификацию Клиента в соответствии с требованиями Компании;
При необходимости и наличии соответствующей возможности оказывать консультационную помощь при регистрации заявки Клиента на сайте;
Проводить оценку кредитоспособности Клиента;
Осуществлять сбор и подписание оригиналов Документов, а также дополнительных документов, необходимых в соответствии с требованиями законодательства Республики Казахстан и/или внутренними документами Компании.

Если у тебя:

Опыт работы в сфере продаж;

Желательно опыт работы в сфере кредитования клиентов МСБ, прямых продажах;

Желательно знание правил долгосрочного и краткосрочного кредитования;

Опыт работы в проведении и оценке финансового анализа клиентов МСБ будет преимуществом.

Мы предлагаем:
Работу в крупном финансовом холдинге, зарекомендовавшим себя как надежный работодатель;
Профессиональный менеджмент и команда, готовая делиться опытом, идеями и вдохновлять;
Неограниченные возможности профессионального роста;
Оформление в соответствии с ТК РК;
Оклад + ежемесячные премии;
График работы: 5/2 09:00-18:00;
Отпуск 28 дней, 8 Day off;
Бесплатные курсы английского языка;
ДМС или 1FIT на выбор;
Обучение и повышение квалификации за счет компании;
Насыщенную корпоративную жизнь;
Комфортный офис в центре города.

Если ты ищешь стабильную работу, с возможностью роста и развития в успешной компании, добро пожаловать в SOLVA!",1–3 года,Полная занятость,График: 5/2,8,Не указано,15 мая 2025,https://hh.kz/vacancy/120565004,Не указано,Не указано,2025-05-15
"Руководитель отдела продаж автосалона Skoda, г.Уральск (Казахстан)",ТОО Урал-Кров-Авто Плюс,Уральск,Не указано,"Внимание! Внимание!
Планируемое место работы в Республике Казахстан в г.Уральск

Что важно знать про нас:

Мы работаем на рынке автобизнеса Западного Казахстана уже более 30 лет, являемся официальными дилерами известных автомобильных брендов Changan, Kia, Tank, Skoda, DongFeng также имеем собственную сеть по продаже автомобилей с пробегом AltynCar, автосервис известной федеральной сети FITService.

Почему открыта вакансия?

Мы расширяем свой портфель автомобильных брендов и планируем масштабироваться. Поэтому приглашаем в команду опытных, и, главное-амбициозных руководителей из сферы автобизнеса.

Что предстоит делать в этой должности:

Создание и управление командой менеджеров по продажам
Выполнять план продаж на 100%+
Обеспечивать уровень лояльности наших клиентов от 90%+
Устанавливать показатели и контролировать ежедневную активность менеджеров по продажам
Проводить ежедневные Утренние Школы, аттестацию менеджеров, еженедельные собрания по итогам прошедшей недели
Контролировать корректность внесения данных в CRM системе Bitrix 24
Обеспечивать соблюдение процессов продаж согласно установленных стандартов
Обучать и развивать отдел продаж!

Что мы ищем в успешных кандидатах:

Опыт работы в автомобильном бизнесе более 3х лет
Опыт работы в должности руководителя отдела продаж в автосалоне от 1 года
Высокий уровень владения ПК -офисные программы, знание 1С, Bitrix.24
Отличное знание ТТХ автомобилей, автомобильных брендов
Отличные управленческие компетенции, коммуникативные навыки, организованность
Ответственность, аккуратность, внимательность, стрессоустойчивость

Что мы предлагаем:

Официальное трудоустройство по Трудовому Кодексу РК. Зарплата “белая”- делаем все отчисления, положенные по закону.
Зарплата -выше рынка при выполнении плана продаж и складывается из стабильного оклада и бонусов от продаж- всегда есть доход!
График работы: 5\2, 09.00-18.00
Комфортные условия труда и рабочего места
Компания оплачивает Ваше дополнительное обучение на крутых курсах-программа Resulting, Автобосс, Академия Kia и много других. Есть шикарная корпоративная библиотека Генерального Директора с уникальным набором книг для личного развития
Интересные задачи, новые проекты и дружный молодой коллектив.

Ждем Ваше резюме!
Если Вам интересна наша вакансия, напишите нам в сопроводительном письме ""Хочу работать в Урал-Кров-Авто Плюс!""",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/120564408,Не указано,Не указано,2025-05-15
Аналитик,ТОО ULS ASIA,Караганда,"от 250 000 ₸ за месяц, на руки","Мы — компания, которая продает и обслуживает мостовые, козловые и башенные краны. Наша команда помогает клиентам на всех этапах — от подбора оборудования до его технического обслуживания. Сейчас мы ищем внимательного и организованного аналитика, который будет исследовать ключевые показатели нашей компании и находить возможности для их улучшения. Если вы любите цифры, готовы работать с большими объемами данных и стремитесь к профессиональному росту, мы ждем именно вас!

Ваши задачи:

Сбор, обработка и анализ данных о продажах и деятельности компании.

Построение отчетов и визуализация данных для понимания текущей ситуации и выявления точек роста.

Ведение детальной документации: структурирование данных, контроль их актуальности и точности.

Сравнение плановых и фактических показателей, подготовка рекомендаций на основе анализа.

Подготовка аналитических материалов для руководства.

Что мы ожидаем от вас:

Умение работать с большими объемами данных: внимательность к деталям, способность концентрироваться и находить закономерности.

Знание Google Таблиц и Excel: создание формул, работа с фильтрами, построение диаграмм.

Желание развиваться и улучшать свои навыки анализа данных.

Ответственный подход к работе и организованность.

Будет плюсом, если вы уже имеете опыт работы с аналитическими инструментами или системами визуализации данных (Power BI, Google Data Studio).

Что мы предлагаем:

Работа в стабильной компании: В офисе в центре города — БЦ ""Казахстан"".

График: 5/2, с 9:00 до 18:00, с часовым обеденным перерывом.

Официальное трудоустройство: Полный социальный пакет и белая зарплата.

Обучение: Мы поможем вам освоить работу с нашими данными и инструментами, предоставим доступ к опыту профессионалов.

Перспективы роста: Через год успешной работы вы сможете развить свои навыки аналитики, планирования и финансового моделирования, с возможностью карьерного продвижения.

Комфортные условия труда: Дружелюбный коллектив, поддержка наставника, чай, кофе, печенье и вода всегда в офисе.

Почему стоит выбрать нас?

Мы не просто загружаем вас задачами, а помогаем развиваться и совершенствоваться.

Вы станете важной частью команды, от работы которой зависит успех всей компании.

У нас есть всё для того, чтобы вы росли профессионально: интересные задачи, поддержка и возможности обучения.

Если вы дочитали до конца и готовы начать развивать свою карьеру аналитика, отправьте нам отклик с пометкой: ""Готов к анализу!"" — так мы поймем, что вы внимательно прочитали описание.

Ждем вас в нашей команде!

аналитик, аналитик продаж, финансовый аналитик, аналитик данных, аналитик бизнес-процессов, аналитик без опыта, аналитика продаж, аналитика данных, аналитик Excel, Google Таблицы, работа с таблицами, работа с данными, отчетность, бизнес-аналитика, аналитик начинающий, аналитик junior, начинающий аналитик, аналитик финансов, аналитик Google Sheets, аналитик в компании, аналитик KPI, анализ показателей, анализ продаж, работа с отчетами, аналитик бизнес-показателей, аналитик начинающий, аналитик в офисе, аналитик по продажам, аналитик продаж без опыта, аналитика финансовых данных, аналитик процессов, работа аналитик, аналитик вакансии, вакансии аналитик, аналитик в сфере продаж, аналитик данных без опыта, junior аналитик, младший аналитик, работа для аналитика, вакансии для аналитиков, вакансии аналитика продаж, работа аналитика без опыта, работа аналитик данных, аналитик бизнес-процессов, аналитика для бизнеса, аналитик начинающий специалист, аналитика Excel, аналитика Google Таблицы, аналитик отчетности, аналитик данных для бизнеса, аналитик финансовый, аналитик процессов компании, аналитик без опыта работы, начинающий аналитик данных, аналитик цифровых данных, аналитика в продажах, аналитик для бизнеса, аналитик продаж и данных, аналитик отчетности компании, аналитик метрик, анализ KPI, работа в офисе аналитик, работа в аналитике, аналитика в бизнесе, аналитик компании, аналитик junior вакансии, аналитика финансовых показателей, работа аналитик продаж, финансовый аналитик без опыта, вакансии аналитик KPI, вакансии аналитика отчетов, аналитик документов, анализ данных, анализ продаж компании, аналитик бизнес-данных, финансовая аналитика, аналитика Excel, аналитика Google Sheets, аналитика бизнес-метрик, аналитик по продажам вакансии, вакансии в аналитике, работа в аналитике данных.",1–3 года,Полная занятость,График: 5/2,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/120168847,Не указано,от 250000 ₸,2025-05-15
